assembly_accession	bioproject	biosample	wgs_master	excluded_from_refseq	refseq_category	relation_to_type_material	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	local_filename
GCA_000222045.2	PRJNA66575	SAMN02952885	AFQP00000000.1	na	na	na	1028804	726	Haemophilus haemolyticus M21127	strain=M21127	na	latest	Contig	Major	Full	2011/07/29	ASM22204v2		GCF_000222045.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/222/045/GCA_000222045.2_ASM22204v2	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_000222045.2/GCA_000222045.2_ASM22204v2_genomic.fna.gz
GCA_000222065.2	PRJNA66577	SAMN02952886	AFQQ00000000.1	low quality sequence	na	na	1028805	726	Haemophilus haemolyticus M21621	strain=M21621	na	latest	Contig	Major	Full	2011/07/29	ASM22206v1		GCF_000222065.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/222/065/GCA_000222065.2_ASM22206v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_000222065.2/GCA_000222065.2_ASM22206v1_genomic.fna.gz
GCA_000222085.2	PRJNA66579	SAMN02952887	AFQR00000000.1	genome length too large	na	na	1028806	726	Haemophilus haemolyticus M21639	strain=M21639	na	latest	Contig	Major	Full	2011/07/29	ASM22208v2		GCF_000222085.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/222/085/GCA_000222085.2_ASM22208v2	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_000222085.2/GCA_000222085.2_ASM22208v2_genomic.fna.gz
GCA_003634665.1	PRJNA456019	SAMN09064533	RBJC00000000.1	na	na	assembly from type material	1032623	1032623	Otariodibacter oris	strain=DSM 23800	na	latest	Scaffold	Major	Full	2018/10/11	ASM363466v1		GCF_003634665.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/634/665/GCA_003634665.1_ASM363466v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_003634665.1/GCA_003634665.1_ASM363466v1_genomic.fna.gz
GCA_009684715.1	PRJNA283783	SAMN04539465	na	na	representative genome	assembly from type material	1032623	1032623	Otariodibacter oris	strain=Baika1	na	latest	Complete Genome	Major	Full	2019/11/21	ASM968471v1		GCF_009684715.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/684/715/GCA_009684715.1_ASM968471v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_009684715.1/GCA_009684715.1_ASM968471v1_genomic.fna.gz
GCA_000219315.2	PRJNA66361	SAMN02469635	AFRR00000000.1	many frameshifted proteins	na	na	1032866	747	Pasteurella multocida subsp. gallicida str. Anand1_poultry	strain=Anand1_poultry	na	latest	Contig	Major	Full	2011/06/24	ASM21931v2		GCF_000219315.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/219/315/GCA_000219315.2_ASM21931v2	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_000219315.2/GCA_000219315.2_ASM21931v2_genomic.fna.gz
GCA_000291645.1	PRJNA66357	SAMN02469639	ALBY00000000.1	fragmented assembly; genome length too small	na	na	1032867	747	Pasteurella multocida subsp. multocida str. Anand1_cattle	strain=Anand1_cattle	na	latest	Contig	Major	Full	2012/08/17	ASM29164v1		GCF_000291645.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/291/645/GCA_000291645.1_ASM29164v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_000291645.1/GCA_000291645.1_ASM29164v1_genomic.fna.gz
GCA_000291625.1	PRJNA66359	SAMN02469637	ALBX00000000.1	fragmented assembly	na	na	1032868	747	Pasteurella multocida subsp. multocida str. Anand1_buffalo	strain=Anand1_buffalo	na	latest	Contig	Major	Full	2012/08/17	ASM29162v1		GCF_000291625.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/291/625/GCA_000291625.1_ASM29162v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_000291625.1/GCA_000291625.1_ASM29162v1_genomic.fna.gz
GCA_000219335.2	PRJNA66363	SAMN02469636	AFRS00000000.1	many frameshifted proteins	na	na	1032869	747	Pasteurella multocida subsp. multocida str. Anand1_goat	strain=Anand1_goat	na	latest	Contig	Major	Full	2011/06/24	ASM21933v2		GCF_000219335.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/219/335/GCA_000219335.2_ASM21933v2	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_000219335.2/GCA_000219335.2_ASM21933v2_genomic.fna.gz
GCA_000223275.2	PRJNA67189	SAMN00621708	AFUV00000000.1	na	na	assembly from type material	1035188	249188	Haemophilus pittmaniae HK 85	strain=HK 85	na	latest	Contig	Major	Full	2011/08/10	ASM22327v1		GCF_000223275.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/223/275/GCA_000223275.2_ASM22327v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_000223275.2/GCA_000223275.2_ASM22327v1_genomic.fna.gz
GCA_000318155.1	PRJNA67199	SAMN02436929	AMEN00000000.1	na	na	na	1035194	714	Aggregatibacter actinomycetemcomitans Y4	strain=Y4	na	latest	Scaffold	Major	Full	2013/01/29	ASM31815v1		GCF_000318155.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/318/155/GCA_000318155.1_ASM31815v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_000318155.1/GCA_000318155.1_ASM31815v1_genomic.fna.gz
GCA_000238795.2	PRJNA67089	SAMN02393707	AFNK00000000.1	na	na	assembly from type material	1035839	1078480	Haemophilus sputorum CCUG 13788	strain=CCUG 13788	na	latest	Contig	Major	Full	2011/06/01	ASM23879v2		GCF_000238795.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/238/795/GCA_000238795.2_ASM23879v2	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_000238795.2/GCA_000238795.2_ASM23879v2_genomic.fna.gz
GCA_002850605.1	PRJNA412285	SAMN07709036	NXGB00000000.1	na	representative genome	na	1071947	1071947	Pasteurella oralis	strain=WCHPO000540	na	latest	Contig	Major	Full	2018/01/03	ASM285060v1		GCF_002850605.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/850/605/GCA_002850605.1_ASM285060v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_002850605.1/GCA_002850605.1_ASM285060v1_genomic.fna.gz
GCA_030532505.1	PRJNA983076	SAMN36400461	JAUNLA000000000.1	derived from metagenome	na	na	1071947	1071947	Pasteurella oralis	na	S30M_Sa_69_sub	latest	Scaffold	Major	Full	2023/07/24	ASM3053250v1		na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/532/505/GCA_030532505.1_ASM3053250v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_030532505.1/GCA_030532505.1_ASM3053250v1_genomic.fna.gz
GCA_000234745.1	PRJNA70829	SAMN02603284	na	na	na	na	1075089	747	Pasteurella multocida 36950	strain=36950	na	latest	Complete Genome	Major	Full	2011/11/09	ASM23474v1		GCF_000234745.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/234/745/GCA_000234745.1_ASM23474v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_000234745.1/GCA_000234745.1_ASM23474v1_genomic.fna.gz
GCA_000291605.1	PRJNA72159	SAMN02469638	ALBZ00000000.1	na	na	na	1077143	747	Pasteurella multocida subsp. multocida str. P52VAC	strain=P52VAC	na	latest	Contig	Major	Full	2012/08/17	ASM29160v1		GCF_000291605.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/291/605/GCA_000291605.1_ASM29160v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_000291605.1/GCA_000291605.1_ASM29160v1_genomic.fna.gz
GCA_003252875.1	PRJNA454666	SAMN09011121	QEQH00000000.1	na	na	na	1078480	1078480	Haemophilus sputorum	strain=C2015005679	na	latest	Contig	Major	Full	2018/06/19	ASM325287v1		GCF_003252875.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/252/875/GCA_003252875.1_ASM325287v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_003252875.1/GCA_003252875.1_ASM325287v1_genomic.fna.gz
GCA_003252715.1	PRJNA454666	SAMN09011141	QEPN00000000.1	na	na	na	1078480	1078480	Haemophilus sputorum	strain=C2002001239	na	latest	Contig	Major	Full	2018/06/19	ASM325271v1		GCF_003252715.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/252/715/GCA_003252715.1_ASM325271v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_003252715.1/GCA_003252715.1_ASM325271v1_genomic.fna.gz
GCA_003252855.1	PRJNA454666	SAMN09011122	QEQG00000000.1	na	na	na	1078480	1078480	Haemophilus sputorum	strain=C2015005473	na	latest	Contig	Major	Full	2018/06/19	ASM325285v1		GCF_003252855.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/252/855/GCA_003252855.1_ASM325285v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_003252855.1/GCA_003252855.1_ASM325285v1_genomic.fna.gz
GCA_024384655.1	PRJNA859155	SAMN29768393	JANFLW000000000.1	na	na	na	1078480	1078480	Haemophilus sputorum	strain=MRSN940243	na	latest	Contig	Major	Full	2022/07/24	ASM2438465v1		GCF_024384655.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/384/655/GCA_024384655.1_ASM2438465v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_024384655.1/GCA_024384655.1_ASM2438465v1_genomic.fna.gz
GCA_000287615.1	PRJNA89619	SAMN00829138	ALJP00000000.1	na	representative genome	na	1078483	1078480	Haemophilus sputorum HK 2154	strain=HK 2154	na	latest	Contig	Major	Full	2012/08/13	HsputHK2154v1.0		GCF_000287615.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/287/615/GCA_000287615.1_HsputHK2154v1.0	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_000287615.1/GCA_000287615.1_HsputHK2154v1.0_genomic.fna.gz
GCA_000259915.1	PRJNA73527	SAMN02471881	AHGR00000000.1	na	na	na	1089447	714	Aggregatibacter actinomycetemcomitans RhAA1	strain=RhAA1	na	latest	Contig	Major	Full	2011/12/09	ASM25991v1		GCF_000259915.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/259/915/GCA_000259915.1_ASM25991v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_000259915.1/GCA_000259915.1_ASM25991v1_genomic.fna.gz
GCA_001190115.1	PRJNA258125	SAMN02988815	JPZI00000000.1	na	na	na	1089447	714	Aggregatibacter actinomycetemcomitans RhAA1	strain=RHAA1	na	latest	Contig	Major	Full	2015/07/31	ASM119011v1		GCF_001190115.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/190/115/GCA_001190115.1_ASM119011v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_001190115.1/GCA_001190115.1_ASM119011v1_genomic.fna.gz
GCA_000262285.1	PRJNA75145	SAMN00761814	AJSV00000000.1	na	na	na	1095742	726	Haemophilus haemolyticus HK386	strain=HK386	na	latest	Contig	Major	Full	2012/05/10	ASM26228v1		GCF_000262285.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/262/285/GCA_000262285.1_ASM26228v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_000262285.1/GCA_000262285.1_ASM26228v1_genomic.fna.gz
GCA_000260675.1	PRJNA75147	SAMN00761819	AJMU00000000.1	na	na	na	1095743	736	Haemophilus paraphrohaemolyticus HK411	strain=HK411	na	latest	Contig	Major	Full	2012/04/30	HparaphrohaemolyticusHK411v1.0		GCF_000260675.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/260/675/GCA_000260675.1_HparaphrohaemolyticusHK411v1.0	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_000260675.1/GCA_000260675.1_HparaphrohaemolyticusHK411v1.0_genomic.fna.gz
GCA_000262265.1	PRJNA75139	SAMN00761805	AJSW00000000.1	na	na	assembly from type material	1095744	735	Haemophilus parahaemolyticus HK385	strain=HK385	na	latest	Contig	Major	Full	2012/05/10	ASM26226v1		GCF_000262265.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/262/265/GCA_000262265.1_ASM26226v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_000262265.1/GCA_000262265.1_ASM26226v1_genomic.fna.gz
GCA_900450675.1	PRJEB6403	SAMEA87363418	UGHI00000000.1	na	na	assembly from type material	1095744	735	Haemophilus parahaemolyticus HK385	strain=NCTC 8479	na	latest	Contig	Major	Full	2018/08/01	53694_G01		GCF_900450675.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/450/675/GCA_900450675.1_53694_G01	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_900450675.1/GCA_900450675.1_53694_G01_genomic.fna.gz
GCA_000259485.1	PRJNA75173	SAMN00761858	AJMW00000000.1	na	na	na	1095745	729	Haemophilus parainfluenzae HK262	strain=HK262	na	latest	Contig	Major	Full	2012/04/23	HparainfluenzaeHK262v1.0		GCF_000259485.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/259/485/GCA_000259485.1_HparainfluenzaeHK262v1.0	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_000259485.1/GCA_000259485.1_HparainfluenzaeHK262v1.0_genomic.fna.gz
GCA_000261285.1	PRJNA75175	SAMN00761859	AJTC00000000.1	na	na	na	1095746	729	Haemophilus parainfluenzae HK2019	strain=HK2019	na	latest	Contig	Major	Full	2012/05/04	HparainfluenzaeHK2019v1.0		GCF_000261285.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/261/285/GCA_000261285.1_HparainfluenzaeHK2019v1.0	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_000261285.1/GCA_000261285.1_HparainfluenzaeHK2019v1.0_genomic.fna.gz
GCA_000262245.1	PRJNA75143	SAMN00761813	AJSX00000000.1	na	representative genome	assembly from type material	1095749	752	Pasteurella bettyae CCUG 2042	strain=CCUG 2042	na	latest	Contig	Major	Full	2012/05/10	ASM26224v1		GCF_000262245.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/262/245/GCA_000262245.1_ASM26224v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_000262245.1/GCA_000262245.1_ASM26224v1_genomic.fna.gz
GCA_000444545.1	PRJNA184177	SAMN02470065	APBT00000000.1	na	na	na	1117322	738	Glaesserella parasuis str. Nagasaki	strain=Nagasaki	na	latest	Contig	Major	Full	2013/08/07	ASM44454v1		GCF_000444545.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/444/545/GCA_000444545.1_ASM44454v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_000444545.1/GCA_000444545.1_ASM44454v1_genomic.fna.gz
GCA_000600995.1	PRJNA77723	SAMN02952939	ANKT00000000.1	na	na	na	1117322	738	Glaesserella parasuis str. Nagasaki	strain=Nagasaki	na	latest	Contig	Major	Full	2014/03/26	ASM60099v1		GCF_000600995.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/600/995/GCA_000600995.1_ASM60099v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_000600995.1/GCA_000600995.1_ASM60099v1_genomic.fna.gz
GCA_002777455.1	PRJNA315893	SAMN04571789	na	na	na	na	1117322	738	Glaesserella parasuis str. Nagasaki	strain=Nagasaki	na	latest	Complete Genome	Major	Full	2017/11/16	ASM277745v1		GCF_002777455.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/777/455/GCA_002777455.1_ASM277745v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_002777455.1/GCA_002777455.1_ASM277745v1_genomic.fna.gz
GCA_000374285.1	PRJNA174169	SAMN02441362	ARFN00000000.1	na	representative genome	assembly from type material	1120931	717	Actinobacillus capsulatus DSM 19761	strain=DSM 19761	na	latest	Scaffold	Major	Full	2013/04/23	ASM37428v1		GCF_000374285.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/374/285/GCA_000374285.1_ASM37428v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_000374285.1/GCA_000374285.1_ASM37428v1_genomic.fna.gz
GCA_000372365.1	PRJNA165361	SAMN02256508	AQUU00000000.1	na	na	assembly from type material	1120957	714	Aggregatibacter actinomycetemcomitans DSM 8324	strain=DSM 8324	na	latest	Contig	Major	Full	2013/04/19	ASM37236v1		GCF_000372365.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/372/365/GCA_000372365.1_ASM37236v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_000372365.1/GCA_000372365.1_ASM37236v1_genomic.fna.gz
GCA_000772265.1	PRJNA217951	SAMN02344110	JPHN00000000.1	na	representative genome	assembly from type material	1121910	750	Gallibacterium anatis DSM 16844 = F 149	strain=F149	na	latest	Contig	Major	Full	2014/11/05	ASM77226v1		GCF_000772265.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/772/265/GCA_000772265.1_ASM77226v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_000772265.1/GCA_000772265.1_ASM77226v1_genomic.fna.gz
GCA_000379785.1	PRJNA165393	SAMN02256443	ARBQ00000000.1	na	na	assembly from type material	1121910	750	Gallibacterium anatis DSM 16844 = F 149	strain=DSM 16844	na	latest	Scaffold	Major	Full	2013/04/23	ASM37978v1		GCF_000379785.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/379/785/GCA_000379785.1_ASM37978v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_000379785.1/GCA_000379785.1_ASM37978v1_genomic.fna.gz
GCA_000621105.1	PRJNA221028	SAMN02743975	JHZD00000000.1	na	na	assembly from type material	1122190	85402	Mannheimia granulomatis DSM 19156	strain=DSM 19156	na	latest	Scaffold	Major	Full	2014/04/08	ASM62110v1		GCF_000621105.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/621/105/GCA_000621105.1_ASM62110v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_000621105.1/GCA_000621105.1_ASM62110v1_genomic.fna.gz
GCA_003096995.1	PRJNA442648	SAMN08776250	QENU00000000.1	na	representative genome	assembly from type material	1122935	756	Pasteurella langaaensis DSM 22999	strain=DSM 22999	na	latest	Contig	Major	Full	2018/05/07	ASM309699v1		GCF_003096995.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/096/995/GCA_003096995.1_ASM309699v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_003096995.1/GCA_003096995.1_ASM309699v1_genomic.fna.gz
GCA_000379905.1	PRJNA165419	SAMN02256441	ARBW00000000.1	na	na	assembly from type material	1122936	758	Rodentibacter pneumotropicus DSM 21403	strain=DSM 21403	na	latest	Scaffold	Major	Full	2013/04/23	ASM37990v1		GCF_000379905.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/379/905/GCA_000379905.1_ASM37990v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_000379905.1/GCA_000379905.1_ASM37990v1_genomic.fna.gz
GCA_900176075.1	PRJEB20245	SAMN05660772	FWWV00000000.1	na	na	assembly from type material	1122938	761	Pasteurella testudinis DSM 23072	strain=DSM 23072	na	latest	Scaffold	Major	Full	2017/04/07	IMG-taxon 2528768223 annotated assembly		GCF_900176075.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/176/075/GCA_900176075.1_IMG-taxon_2528768223_annotated_assembly	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_900176075.1/GCA_900176075.1_IMG-taxon_2528768223_annotated_assembly_genomic.fna.gz
GCA_019633665.1	PRJNA169767	SAMN02850906	JNUW00000000.1	na	na	assembly from type material	1122938	761	Pasteurella testudinis DSM 23072	strain=DSM 23072	na	latest	Scaffold	Major	Full	2021/08/16	ASM1963366v1		GCF_019633665.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/633/665/GCA_019633665.1_ASM1963366v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_019633665.1/GCA_019633665.1_ASM1963366v1_genomic.fna.gz
GCA_000255915.1	PRJNA80883	SAMN02603325	na	na	na	na	1132496	747	Pasteurella multocida subsp. multocida str. HN06	strain=HN06	na	latest	Complete Genome	Major	Full	2012/03/23	ASM25591v1		GCF_000255915.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/255/915/GCA_000255915.1_ASM25591v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_000255915.1/GCA_000255915.1_ASM25591v1_genomic.fna.gz
GCA_000478405.1	PRJNA82233	SAMN02469856	AOSU00000000.1	na	na	na	1138429	738	Glaesserella parasuis gx033	strain=gx033	na	latest	Contig	Major	Full	2013/04/08	gx033		GCF_000478405.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/478/405/GCA_000478405.1_gx033	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_000478405.1/GCA_000478405.1_gx033_genomic.fna.gz
GCA_000512395.1	PRJNA83131	SAMN02641508	na	na	na	na	1147130	747	Pasteurella multocida subsp. multocida str. HB03	strain=HB03	na	latest	Complete Genome	Major	Full	2013/12/31	ASM51239v1		GCF_000512395.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/512/395/GCA_000512395.1_ASM51239v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_000512395.1/GCA_000512395.1_ASM51239v1_genomic.fna.gz
GCA_000296345.2	PRJNA89423	SAMN02470650	ALYC00000000.2	na	na	na	1161102	747	Pasteurella multocida subsp. multocida VTCCBAA264	strain=VTCCBAA264	na	latest	Contig	Major	Full	2014/06/19	ASM29634v2		GCF_000296345.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/296/345/GCA_000296345.2_ASM29634v2	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_000296345.2/GCA_000296345.2_ASM29634v2_genomic.fna.gz
GCA_000332915.2	PRJNA91101	SAMN02471981	AJME00000000.2	na	na	na	1167007	714	Aggregatibacter actinomycetemcomitans serotype e str. A160	strain=A160	na	latest	Scaffold	Major	Full	2015/08/17	AaA160v2.0		GCF_000332915.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/332/915/GCA_000332915.2_AaA160v2.0	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_000332915.2/GCA_000332915.2_AaA160v2.0_genomic.fna.gz
GCA_000332955.2	PRJNA91103	SAMN02471978	AJMH00000000.2	na	na	na	1167008	714	Aggregatibacter actinomycetemcomitans serotype b str. S23A	strain=S23A	na	latest	Scaffold	Major	Full	2015/08/17	AaS23Av2.0		GCF_000332955.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/332/955/GCA_000332955.2_AaS23Av2.0	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_000332955.2/GCA_000332955.2_AaS23Av2.0_genomic.fna.gz
GCA_000332935.2	PRJNA91105	SAMN02471977	AJMF00000000.2	na	na	na	1167009	714	Aggregatibacter actinomycetemcomitans serotype b str. SCC4092	strain=SCC4092	na	latest	Scaffold	Major	Full	2015/08/17	AaSCC4092v2.0		GCF_000332935.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/332/935/GCA_000332935.2_AaSCC4092v2.0	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_000332935.2/GCA_000332935.2_AaSCC4092v2.0_genomic.fna.gz
GCA_000332895.2	PRJNA91107	SAMN02471982	AJMG00000000.2	na	na	na	1167010	714	Aggregatibacter actinomycetemcomitans serotype c str. AAS4A	strain=AAS4A	na	latest	Scaffold	Major	Full	2015/08/17	AaAAS4av2.0		GCF_000332895.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/332/895/GCA_000332895.2_AaAAS4av2.0	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_000332895.2/GCA_000332895.2_AaAAS4av2.0_genomic.fna.gz
GCA_000298675.1	PRJNA152827	SAMN02470591	AMBQ00000000.1	na	na	na	1169409	747	Pasteurella multocida subsp. gallicida P1059	strain=P1059	na	latest	Chromosome	Major	Full	2012/09/24	P1059v1		GCF_000298675.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/298/675/GCA_000298675.1_P1059v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_000298675.1/GCA_000298675.1_P1059v1_genomic.fna.gz
GCA_000298655.1	PRJNA155371	SAMN02470584	AMBP00000000.1	na	na	na	1169410	747	Pasteurella multocida subsp. gallicida X73	strain=X73	na	latest	Chromosome	Major	Full	2012/09/24	X73v1		GCF_000298655.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/298/655/GCA_000298655.1_X73v1	./genbank_Pasteurellaceae_genomes_noMH/genbank/bacteria/GCA_000298655.1/GCA_000298655.1_X73v1_genomic.fna.gz
